//Npcs Lorencia
//==================================================
//Mob	Map	Rad	X	Y	Dir	Name
//==================================================
0
443	56	30	58	20	-1	//Ice Avy
443	56	30	68	15	-1	//Ice Avy
443	56	30	69	23	-1	//Ice Avy
443	56	30	39	20	-1	//Ice Avy
443	56	30	41	26	-1	//Ice Avy
443	56	30	68	192	-1	//Ice Avy
443	56	30	68	202	-1	//Ice Avy
443	56	30	68	215	-1	//Ice Avy
443	56	30	67	235	-1	//Ice Avy
443	56	30	86	220	-1	//Ice Avy
443	56	30	46	203	-1	//Ice Avy
443	56	30	42	229	-1	//Ice Avy
443	56	30	52	232	-1	//Ice Avy
443	56	30	42	218	-1	//Ice Avy
443	56	30	68	224	-1	//Ice Avy
443	56	30	50	202	-1	//Ice Avy
444	56	30	222	10	-1	//Fire Knight
444	56	30	228	10	-1	//Fire Knight
444	56	30	224	14	-1	//Fire Knight
444	56	30	217	24	-1	//Fire Knight
444	56	30	229	27	-1	//Fire Knight
444	56	30	209	29	-1	//Fire Knight
444	56	30	206	39	-1	//Fire Knight
444	56	30	236	56	-1	//Fire Knight
444	56	30	236	68	-1	//Fire Knight
444	56	30	236	80	-1	//Fire Knight
444	56	30	232	88	-1	//Fire Knight
444	56	30	221	88	-1	//Fire Knight
444	56	30	217	82	-1	//Fire Knight
444	56	30	232	11	-1	//Fire Knight
444	56	30	206	30	-1	//Fire Knight
444	56	30	233	72	-1	//Fire Knight
445	56	30	234	9	-1	//Ice Knight
445	56	30	232	15	-1	//Ice Knight
445	56	30	237	14	-1	//Ice Knight
445	56	30	232	21	-1	//Ice Knight
445	56	30	225	28	-1	//Ice Knight
445	56	30	213	27	-1	//Ice Knight
445	56	30	205	33	-1	//Ice Knight
445	56	30	206	44	-1	//Ice Knight
445	56	30	236	63	-1	//Ice Knight
445	56	30	236	74	-1	//Ice Knight
445	56	30	236	86	-1	//Ice Knight
445	56	30	216	86	-1	//Ice Knight
445	56	30	230	74	-1	//Ice Knight
445	56	30	220	80	-1	//Ice Knight
445	56	30	226	89	-1	//Ice Knight
445	56	30	27	53	-1	//Ice Knight
445	56	30	32	53	-1	//Ice Knight
445	56	30	29	43	-1	//Ice Knight
445	56	30	9	47	-1	//Ice Knight
445	56	30	8	34	-1	//Ice Knight
445	56	30	9	22	-1	//Ice Knight
445	56	30	12	11	-1	//Ice Knight
445	56	30	19	11	-1	//Ice Knight
445	56	30	27	23	-1	//Ice Knight
445	56	30	33	23	-1	//Ice Knight
445	56	30	54	15	-1	//Ice Knight
445	56	30	55	24	-1	//Ice Knight
445	56	30	42	14	-1	//Ice Knight
445	56	30	62	16	-1	//Ice Knight
446	56	30	16	15	-1	//Poison Knight
446	56	30	24	10	-1	//Poison Knight
446	56	30	27	11	-1	//Poison Knight
446	56	30	20	30	-1	//Poison Knight
446	56	30	13	32	-1	//Poison Knight
446	56	30	18	45	-1	//Poison Knight
446	56	30	45	27	-1	//Poison Knight
446	56	30	52	20	-1	//Poison Knight
446	56	30	23	23	-1	//Poison Knight
447	56	30	195	222	-1	//Electric Four Pin
447	56	30	180	218	-1	//Electric Four Pin
447	56	30	177	223	-1	//Electric Four Pin
447	56	30	190	233	-1	//Electric Four Pin
447	56	30	199	234	-1	//Electric Four Pin
447	56	30	214	234	-1	//Electric Four Pin
447	56	30	224	234	-1	//Electric Four Pin
447	56	30	231	235	-1	//Electric Four Pin
447	56	30	238	233	-1	//Electric Four Pin
447	56	30	236	238	-1	//Electric Four Pin
447	56	30	239	227	-1	//Electric Four Pin
448	56	30	206	49	-1	//Poison Four Pin
448	56	30	232	68	-1	//Poison Four Pin
448	56	30	231	82	-1	//Poison Four Pin
448	56	30	221	84	-1	//Poison Four Pin
448	56	30	236	90	-1	//Poison Four Pin
448	56	30	220	27	-1	//Poison Four Pin
448	56	30	210	34	-1	//Poison Four Pin
448	56	30	233	77	-1	//Poison Four Pin
448	56	30	57	203	-1	//Poison Four Pin
448	56	30	34	231	-1	//Poison Four Pin
448	56	30	48	227	-1	//Poison Four Pin
448	56	30	57	237	-1	//Poison Four Pin
448	56	30	68	230	-1	//Poison Four Pin
448	56	30	82	223	-1	//Poison Four Pin
448	56	30	41	200	-1	//Poison Four Pin
448	56	30	29	235	-1	//Poison Four Pin
448	56	30	26	226	-1	//Poison Four Pin
448	56	30	34	192	-1	//Poison Four Pin
448	56	30	33	184	-1	//Poison Four Pin
449	56	30	12	182	-1	//Fire Four Pin
449	56	30	19	182	-1	//Fire Four Pin
449	56	30	10	192	-1	//Fire Four Pin
449	56	30	14	224	-1	//Fire Four Pin
449	56	30	20	233	-1	//Fire Four Pin
449	56	30	30	186	-1	//Fire Four Pin
449	56	30	25	209	-1	//Fire Four Pin
449	56	30	46	234	-1	//Fire Four Pin
448	56	30	83	219	-1	//Fire Four Pin
449	56	30	20	211	-1	//Fire Four Pin
449	56	30	30	230	-1	//Fire Four Pin
449	56	30	85	223	-1	//Fire Four Pin
449	56	30	23	212	-1	//Fire Four Pin
449	56	30	23	205	-1	//Fire Four Pin
449	56	30	20	207	-1	//Fire Four Pin
449	56	30	28	188	-1	//Fire Four Pin
449	56	30	28	183	-1	//Fire Four Pin
557	56	5	154	37	-1	//Poison Avy Master
557	56	5	157	43	-1	//Poison Avy Master
557	56	5	168	41	-1	//Poison Avy Master
557	56	5	179	41	-1	//Poison Avy Master
557	56	5	192	41	-1	//Poison Avy Master
557	56	5	226	149	-1	//Poison Avy Master
557	56	5	217	150	-1	//Poison Avy Master
557	56	5	219	138	-1	//Poison Avy Master
557	56	5	207	146	-1	//Poison Avy Master
557	56	5	197	145	-1	//Poison Avy Master
557	56	5	105	232	-1	//Poison Avy Master
557	56	5	112	228	-1	//Poison Avy Master
557	56	5	114	211	-1	//Poison Avy Master
557	56	5	103	207	-1	//Poison Avy Master
557	56	5	9	83	-1	//Poison Avy Master
557	56	5	20	82	-1	//Poison Avy Master
557	56	5	13	100	-1	//Poison Avy Master
557	56	5	21	102	-1	//Poison Avy Master
558	56	5	150	15	-1	//Poison Four Pin Master
558	56	5	154	11	-1	//Poison Four Pin Master
558	56	5	159	19	-1	//Poison Four Pin Master
558	56	5	162	11	-1	//Poison Four Pin Master
558	56	5	180	112	-1	//Poison Four Pin Master
558	56	5	191	113	-1	//Poison Four Pin Master
558	56	5	187	127	-1	//Poison Four Pin Master
558	56	5	184	135	-1	//Poison Four Pin Master
558	56	5	109	174	-1	//Poison Four Pin Master
558	56	5	115	165	-1	//Poison Four Pin Master
558	56	5	121	177	-1	//Poison Four Pin Master
558	56	5	129	183	-1	//Poison Four Pin Master
558	56	5	45	125	-1	//Poison Four Pin Master
558	56	5	41	111	-1	//Poison Four Pin Master
558	56	5	32	117	-1	//Poison Four Pin Master
558	56	5	40	118	-1	//Poison Four Pin Master
558	56	5	56	115	-1	//Poison Four Pin Master
558	56	5	61	106	-1	//Poison Four Pin Master
558	56	5	61	91	-1	//Poison Four Pin Master
559	56	5	124	19	-1	//Electric Four Pin Master
559	56	5	127	28	-1	//Electric Four Pin Master
559	56	5	134	27	-1	//Electric Four Pin Master
559	56	5	139	32	-1	//Electric Four Pin Master
559	56	5	171	146	-1	//Electric Four Pin Master
559	56	5	181	145	-1	//Electric Four Pin Master
559	56	5	185	137	-1	//Electric Four Pin Master
559	56	5	192	152	-1	//Electric Four Pin Master
559	56	5	130	165	-1	//Electric Four Pin Master
559	56	5	138	172	-1	//Electric Four Pin Master
559	56	5	135	197	-1	//Electric Four Pin Master
559	56	5	135	213	-1	//Electric Four Pin Master
559	56	5	16	129	-1	//Electric Four Pin Master
559	56	5	12	119	-1	//Electric Four Pin Master
559	56	5	24	115	-1	//Electric Four Pin Master
559	56	5	10	110	-1	//Electric Four Pin Master
559	56	5	52	99	-1	//Electric Four Pin Master
559	56	5	42	90	-1	//Electric Four Pin Master
561	56	5	60	77	-1	//Medusa
561	56	5	96	167	-1	//Medusa
561	56	5	135	230	-1	//Medusa
561	56	5	204	114	-1	//Medusa
561	56	5	140	48	-1	//Medusa
end

//Monsters Raklion
//==================================================
//Mob	Map	Rad	X	Y	Dir	Name
//==================================================
2
454	57	30	203	204	-1	//Ice Walker
454	57	30	196	203	-1	//Ice Walker
454	57	30	188	203	-1	//Ice Walker
454	57	30	179	204	-1	//Ice Walker
454	57	30	204	104	-1	//Ice Walker
454	57	30	154	129	-1	//Ice Walker
454	57	30	141	113	-1	//Ice Walker
455	57	30	171	207	-1	//Giant Mammoth
455	57	30	174	214	-1	//Giant Mammoth
455	57	30	164	212	-1	//Giant Mammoth
455	57	30	142	126	-1	//Giant Mammoth
455	57	30	223	150	-1	//Giant Mammoth
456	57	30	168	217	-1	//Ice Giant
456	57	30	157	217	-1	//Ice Giant
456	57	30	153	210	-1	//Ice Giant
456	57	30	172	188	-1	//Ice Giant
456	57	30	166	187	-1	//Ice Giant
456	57	30	162	182	-1	//Ice Giant
456	57	30	192	110	-1	//Ice Giant
456	57	30	197	132	-1	//Ice Giant
456	57	30	202	149	-1	//Ice Giant
456	57	30	152	136	-1	//Ice Giant
456	57	30	136	137	-1	//Ice Giant
456	57	30	136	106	-1	//Ice Giant
456	57	30	116	148	-1	//Ice Giant
456	57	30	95	195	-1	//Ice Giant
457	57	30	149	197	-1	//Coolutin
457	57	30	153	194	-1	//Coolutin
457	57	30	143	214	-1	//Coolutin
457	57	30	207	26	-1	//Coolutin
457	57	30	210	39	-1	//Coolutin
457	57	30	225	89	-1	//Coolutin
457	57	30	212	95	-1	//Coolutin
457	57	30	196	120	-1	//Coolutin
457	57	30	185	140	-1	//Coolutin
457	57	30	133	99	-1	//Coolutin
457	57	30	130	135	-1	//Coolutin
458	57	30	120	181	-1	//Iron Knight
458	57	30	134	184	-1	//Iron Knight
458	57	30	111	219	-1	//Iron Knight
458	57	30	101	217	-1	//Iron Knight
458	57	30	90	213	-1	//Iron Knight
458	57	30	98	178	-1	//Iron Knight
458	57	30	123	142	-1	//Iron Knight
458	57	30	143	135	-1	//Iron Knight
458	57	30	144	107	-1	//Iron Knight
458	57	30	127	99	-1	//Iron Knight
458	57	30	161	135	-1	//Iron Knight
458	57	30	191	144	-1	//Iron Knight
458	57	30	189	102	-1	//Iron Knight
458	57	30	196	104	-1	//Iron Knight
458	57	30	220	92	-1	//Iron Knight
458	57	30	233	113	-1	//Iron Knight
458	57	30	232	140	-1	//Iron Knight
458	57	30	222	81	-1	//Iron Knight
458	57	30	203	28	-1	//Iron Knight
458	57	30	211	33	-1	//Iron Knight
458	57	30	215	42	-1	//Iron Knight
458	57	30	203	49	-1	//Iron Knight
562	57	30	58	140	-1	//Dark Giant Mammoth
562	57	30	43	141	-1	//Dark Giant Mammoth
562	57	30	52	151	-1	//Dark Giant Mammoth
562	57	30	66	140	-1	//Dark Giant Mammoth
562	57	30	86	28	-1	//Dark Giant Mammoth
562	57	30	53	42	-1	//Dark Giant Mammoth
563	57	30	33	224	-1	//Dark Ice Giant
563	57	30	43	230	-1	//Dark Ice Giant
563	57	30	26	212	-1	//Dark Ice Giant
563	57	30	30	195	-1	//Dark Ice Giant
563	57	30	42	189	-1	//Dark Ice Giant
563	57	30	54	196	-1	//Dark Ice Giant
563	57	30	72	36	-1	//Dark Ice Giant
563	57	30	72	25	-1	//Dark Ice Giant
564	57	30	71	88	-1	//Dark Coolutin
564	57	30	75	81	-1	//Dark Coolutin
564	57	30	61	90	-1	//Dark Coolutin
564	57	30	67	97	-1	//Dark Coolutin
564	57	30	57	83	-1	//Dark Coolutin
564	57	30	34	49	-1	//Dark Coolutin
564	57	30	36	60	-1	//Dark Coolutin
564	57	30	50	46	-1	//Dark Coolutin
565	57	30	127	18	-1	//Dark Iron Knight
565	57	30	135	23	-1	//Dark Iron Knight
565	57	30	130	37	-1	//Dark Iron Knight
565	57	30	115	33	-1	//Dark Iron Knight
565	57	30	104	23	-1	//Dark Iron Knight
565	57	30	129	52	-1	//Dark Iron Knight
565	57	30	110	45	-1	//Dark Iron Knight
565	57	30	95	30	-1	//Dark Iron Knight
end

//Monsters Raklion Hatchery
//==================================================
//Mob	Map	Rad	X	Y	Dir	Name
//==================================================
0
459	58	0	145	31	-1	//Selupan
460	58	0	141	27	0	//Spider Eggs (Small)
461	58	0	141	28	0	//Spider Eggs (Medium)
462	58	0	142	28	0	//Spider Eggs (Large)
460	58	0	146	34	0	//Spider Eggs (Small)
462	58	0	147	34	0	//Spider Eggs (Large)
461	58	0	146	33	0	//Spider Eggs (Medium)
460	58	0	152	31	0	//Spider Eggs (Small)
460	58	0	152	30	0	//Spider Eggs (Small)
461	58	0	151	30	0	//Spider Eggs (Medium)
462	58	0	146	29	0	//Spider Eggs (Large)
462	58	0	146	30	0	//Spider Eggs (Large)
461	58	0	147	29	0	//Spider Eggs (Medium)
460	58	0	145	24	0	//Spider Eggs (Small)
460	58	0	144	24	0	//Spider Eggs (Small)
461	58	0	144	25	0	//Spider Eggs (Medium)
457	58	30	144	25	-1	//Coolutin
457	58	30	144	29	-1	//Coolutin
457	58	30	144	32	-1	//Coolutin
457	58	30	144	35	-1	//Coolutin
457	58	30	144	38	-1	//Coolutin
457	58	30	153	24	-1	//Coolutin
457	58	30	153	28	-1	//Coolutin
457	58	30	153	32	-1	//Coolutin
457	58	30	153	35	-1	//Coolutin
457	58	30	153	38	-1	//Coolutin
end

//Npcs Santa Villague
//==================================================
//Mob	Map	Rad	X	Y	Dir	Name
//==================================================
0
467	62	0	202	41	3	//Snowman
465	62	0	234	38	3	//Santa Claus
468	62	0	222	23	3	//Little Santa Yellow
469	62	0	202	33	7	//Little Santa Green
470	62	0	193	23	7	//Little Santa Red
471	62	0	208	8	7	//Little Santa Blue
472	62	0	226	10	7	//Little Santa White
473	62	0	229	12	1	//Little Santa Black
474	62	0	217	18	1	//Little Santa Orange
475	62	0	194	26	1	//Little Santa Pink
end

//Npcs Vulcanus
//==================================================
//Mob	Map	Rad	X	Y	Dir	Name
//==================================================
0
240	63	0	115	117	3	//Safeaty Guard
253	63	0	115	127	3	//Potion Girl Amy
249	63	0	95	158	-1	//Guard
247	63	0	94	155	-1	//Guard
249	63	0	153	144	-1	//Guard
247	63	0	153	138	-1	//Guard
479	63	0	122	135	1	//Doorkeeper Titus
end

//Monsters Vulcanus
//==========================================================================
//Mob	Map	Rad	X	Y	X2	Y2	Dir	Amount	Name
//==========================================================================
1
480	63	30	174	103	184	118	-1	6	//Zombie Fighter
481	63	30	193	104	224	118	-1	15	//Zombier
481	63	60	147	12	225	70	-1	15	//Zombier
482	63	30	230	108	224	130	-1	10	//Gladiator
482	63	30	185	120	218	155	-1	10	//Gladiator
482	63	30	228	41	240	73	-1	8	//Gladiator
482	63	60	147	12	225	70	-1	25	//Gladiator
484	63	30	127	186	165	226	-1	18	//Hell Gladiator
484	63	60	147	12	225	70	-1	10	//Hell Gladiator
486	63	30	178	168	235	188	-1	12	//Bloody Assassin
486	63	30	53	53	122	87	-1	14	//Bloody Assassin
486	63	30	53	53	122	87	-1	14	//Bloody Assassin
487	63	30	170	197	238	230	-1	22	//Cold-Blooded
489	63	60	36	10	102	47	-1	18	//Burning Lava Giant
489	63	60	26	59	56	228	-1	36	//Burning Lava Giant
491	63	60	53	126	95	232	-1	30	//Outrageous Giant Lava
end

//Npcs Loren Market
//==================================================
//Mob	Map	Rad	X	Y	Dir	Name
//==================================================
0
546	79	0	108	131	3	//Jeweler Raul
545	79	0	108	133	3	//Christine the Merchant
547	79	0	125	140	3	//Market Julia
end

//==================================================
//Npcs Karutan
//Mob	Map	Rad	X	Y	Dir	Name
//==================================================
0
577	80	0	121	102	2	//Haberdasher Reina
578	80	0	119	128	2	//Porter Mercenary
240	80	0	122	96	2	//Safery Guardian
240	80	0	126	132	2	//Safery Guardian
240	80	0	158	126	2	//Safery Guardian
end

//==================================================
//Monsters Karutan
//Mob	Map	Rad	X	Y	Dir	Name
//==================================================
2
569	80	30	99	117	-1	//Poison Scorpion
569	80	30	94	115	-1	//Poison Scorpion
569	80	30	102	128	-1	//Poison Scorpion
569	80	30	88	124	-1	//Poison Scorpion
569	80	30	91	123	-1	//Poison Scorpion
569	80	30	73	127	-1	//Poison Scorpion
569	80	30	68	134	-1	//Poison Scorpion
569	80	30	66	121	-1	//Poison Scorpion
569	80	30	66	114	-1	//Poison Scorpion
570	80	30	133	144	-1	//Scorpion
570	80	30	136	158	-1	//Scorpion
570	80	30	136	153	-1	//Scorpion
570	80	30	142	162	-1	//Scorpion
570	80	30	133	162	-1	//Scorpion
570	80	30	106	179	-1	//Scorpion
570	80	30	115	184	-1	//Scorpion
570	80	30	159	173	-1	//Scorpion
570	80	30	170	180	-1	//Scorpion
570	80	30	91	72	-1	//Scorpion
571	80	30	173	116	-1	//Rise Curse
571	80	30	183	111	-1	//Rise Curse
571	80	30	180	114	-1	//Rise Curse
571	80	30	186	120	-1	//Rise Curse
571	80	30	199	103	-1	//Rise Curse
571	80	30	193	114	-1	//Rise Curse
571	80	30	186	89	-1	//Rise Curse
571	80	30	206	112	-1	//Rise Curse
572	80	30	149	69	-1	//Golrok
572	80	30	149	69	-1	//Golrok
572	80	30	142	73	-1	//Golrok
572	80	30	154	77	-1	//Golrok
572	80	30	140	84	-1	//Golrok
572	80	30	142	93	-1	//Golrok
572	80	30	168	74	-1	//Golrok
572	80	30	177	57	-1	//Golrok
572	80	30	189	42	-1	//Golrok
573	80	30	210	33	-1	//Big Ripta
573	80	30	195	38	-1	//Big Ripta
573	80	30	210	44	-1	//Big Ripta
573	80	30	219	32	-1	//Big Ripta
573	80	30	220	47	-1	//Big Ripta
573	80	30	214	41	-1	//Big Ripta
573	80	30	205	38	-1	//Big Ripta
573	80	30	194	43	-1	//Big Ripta
573	80	30	198	58	-1	//Big Ripta
573	80	30	189	62	-1	//Big Ripta
573	80	30	209	90	-1	//Big Ripta
573	80	30	203	104	-1	//Big Ripta
573	80	30	191	101	-1	//Big Ripta
574	80	30	219	105	-1	//Creep Force
574	80	30	191	140	-1	//Creep Force
574	80	30	192	149	-1	//Creep Force
574	80	30	198	158	-1	//Creep Force
574	80	30	190	182	-1	//Creep Force
574	80	30	208	177	-1	//Creep Force
574	80	30	231	170	-1	//Creep Force
574	80	30	164	175	-1	//Creep Force
574	80	30	153	168	-1	//Creep Force
574	80	30	114	181	-1	//Creep Force
574	80	30	158	62	-1	//Creep Force
574	80	30	172	72	-1	//Creep Force
574	80	30	176	81	-1	//Creep Force
574	80	30	160	69	-1	//Creep Force
575	80	30	101	177	-1	//Kondeura
575	80	30	103	189	-1	//Kondeura
575	80	30	38	140	-1	//Kondeura
575	80	30	47	149	-1	//Kondeura
575	80	30	31	158	-1	//Kondeura
575	80	30	39	171	-1	//Kondeura
575	80	30	40	186	-1	//Kondeura
575	80	30	43	80	-1	//Kondeura
575	80	30	44	89	-1	//Kondeura
575	80	30	36	63	-1	//Kondeura
575	80	30	46	57	-1	//Kondeura
575	80	30	37	72	-1	//Kondeura
575	80	30	56	71	-1	//Kondeura
575	80	30	37	89	-1	//Kondeura
575	80	30	223	155	-1	//Kondeura
575	80	30	226	159	-1	//Kondeura
575	80	30	218	179	-1	//Kondeura
575	80	30	212	192	-1	//Kondeura
575	80	30	213	194	-1	//Kondeura
575	80	30	201	195	-1	//Kondeura
575	80	30	191	195	-1	//Kondeura
575	80	30	187	189	-1	//Kondeura
575	80	30	192	205	-1	//Kondeura
575	80	30	167	160	-1	//Kondeura
575	80	30	163	162	-1	//Kondeura
576	80	30	92	176	-1	//Kondeura Drama
576	80	30	77	176	-1	//Kondeura Drama
576	80	30	65	175	-1	//Kondeura Drama
576	80	30	58	164	-1	//Kondeura Drama
576	80	30	55	157	-1	//Kondeura Drama
576	80	30	40	179	-1	//Kondeura Drama
576	80	30	54	182	-1	//Kondeura Drama
576	80	30	40	106	-1	//Kondeura Drama
576	80	30	39	124	-1	//Kondeura Drama
576	80	30	41	112	-1	//Kondeura Drama
576	80	30	46	108	-1	//Kondeura Drama
576	80	30	47	81	-1	//Kondeura Drama
576	80	30	51	77	-1	//Kondeura Drama
576	80	30	89	86	-1	//Kondeura Drama
576	80	30	82	90	-1	//Kondeura Drama
576	80	30	76	96	-1	//Kondeura Drama
576	80	30	65	129	-1	//Kondeura Drama
576	80	30	78	127	-1	//Kondeura Drama
576	80	30	172	62	-1	//Kondeura Drama
576	80	30	166	57	-1	//Kondeura Drama
576	80	30	196	109	-1	//Kondeura Drama
576	80	30	196	118	-1	//Kondeura Drama
576	80	30	187	162	-1	//Kondeura Drama
576	80	30	185	78	-1	//Kondeura Drama
576	80	30	190	72	-1	//Kondeura Drama
576	80	30	195	66	-1	//Kondeura Drama
576	80	30	177	64	-1	//Kondeura Drama
576	80	30	190	47	-1	//Kondeura Drama
576	80	30	189	171	-1	//Kondeura Drama
576	80	30	183	164	-1	//Kondeura Drama
576	80	30	178	158	-1	//Kondeura Drama
end

//Spots - Default
//==========================================================================
//Mob	Map	Rad	X	Y	X2	Y2	Dir	Amount	Name
//==========================================================================
1
3	0	30	180	90	226	244	-1	45	//Spider
2	0	30	180	90	226	244	-1	40	//Budge Dragon
2	0	30	135	20	240	88	-1	20	//Budge Dragon
0	0	30	135	20	240	88	-1	45	//Bull Fighter
6	0	30	95	168	175	244	-1	20	//Lich
14	0	30	95	168	175	244	-1	15	//Skeleton
1	0	30	8	11	94	244	-1	45	//Hound
4	0	30	8	11	94	244	-1	45	//Elite Bull Fighter
7	0	30	8	11	60	80	-1	15	//Giant
24	2	30	170	80	245	200	-1	30	//Worm
23	2	30	170	80	245	200	-1	10	//Hommerd
22	2	30	50	6	166	244	-1	40	//Ice Monster
23	2	30	50	6	166	244	-1	30	//Hommerd
19	2	30	50	6	166	244	-1	40	//Yeti
21	2	30	50	6	166	244	-1	30	//Assassin
20	2	30	50	6	166	244	-1	20	//Elite Yeti
20	2	30	5	50	50	155	-1	20	//Elite Yeti
20	2	30	6	184	80	244	-1	10	//Elite Yeti
25	2	30	6	184	80	244	-1	10	//Ice Queen
26	3	30	128	0	251	128	-1	45	//Goblin
27	3	30	128	0	251	128	-1	55	//Chain Scorpion
28	3	30	0	0	128	128	-1	85	//Beetle Monster
29	3	30	0	0	128	128	-1	55	//Hunter
30	3	30	0	128	251	245	-1	55	//Forest Monster
31	3	30	0	128	251	245	-1	55	//Agon
32	3	30	128	128	251	245	-1	55	//Stone Golem
33	3	30	0	128	128	245	-1	55	//Elite Goblin
end

//Spots - Custom by Ema Leto
//==========================================================================
//Mob	Map	Rad	X	Y	X2	Y2	Dir	Amount	Name
//==========================================================================
1
1	0	10	87	123	89	125	-1	5	//Hound
3	0	10	182	127	182	124	-1	4	//Spider
2	0	10	191	130	191	127	-1	5	//Budge Dragon
2	0	10	187	118	189	118	-1	5	//BUdge Dragon
0	0	10	137	77	132	81	-1	4	//Bull Fighter
6	0	10	132	177	134	175	-1	5	//Lich
14	0	10	140	218	142	216	-1	4	//Skeleton
14	1	10	98	220	99	218	-1	5	//Skeleton
20	2	10	238	214	240	213	-1	4	//Elite Yeti
20	2	10	214	215	216	217	-1	4	//Elite Yeti
21	2	10	35	12	38	13	-1	5	//Assasin
21	2	10	37	40	35	38	-1	5	//Assasin
25	2	10	76	174	77	175	-1	3	//Ice Queen
24	2	10	221	84	222	87	-1	4	//Worm
28	3	10	151	117	153	117	-1	5	//Battle Monster
32	3	10	206	141	210	140	-1	5	//Elite Golem
26	3	10	160	75	160	75	-1	5	//Goblin
36	4	10	197	99	198	99	-1	3	//Shadow
36	4	10	195	132	195	132	-1	2	//Shadow
39	4	10	237	127	233	126	-1	4	//Poison Shadow
34	4	10	87	207	89	205	-1	3	//Cursed Wizard
34	4	10	85	245	89	245	-1	2	//Cursed Wizard
34	4	10	95	170	95	170	-1	1	//Cursed Wizard
41	4	10	131	168	134	166	-1	3	//Death Cow
40	4	10	54	49	56	50	-1	3	//Death Knight
35	4	10	51	16	53	18	-1	2	//Death Gorgon
40	4	10	53	93	53	93	-1	1	//Death Knight
35	4	10	20	102	20	102	-1	1	//Death Gorgon
40	4	10	33	105	34	104	-1	2	//Death Knight
40	4	10	53	116	53	118	-1	3	//Death Knight
41	4	10	124	190	126	188	-1	6	//Death Cow
35	4	10	15	126	17	129	-1	4	//Death Gorgon
51	7	10	135	67	138	67	-1	4	//Great Bahamut
51	7	10	226	52	226	52	-1	1	//Great Bahamut
46	7	10	18	61	19	58	-1	5	//Vepar
46	7	10	63	14	63	10	-1	4	//Vepar
46	7	10	91	32	89	34	-1	5	//Vepar
45	7	10	20	40	22	43	-1	4	//Bahamut
62	8	5	155	155	152	154	-1	6	//Mutant
62	8	5	132	17	133	14	-1	5	//Mutant
62	8	5	202	106	200	104	-1	6	//Mutant
60	8	10	122	80	125	81	-1	5	//Bloody Wolf
60	8	10	60	80	60	78	-1	5	//Bloody Wolf
75	10	10	37	230	39	232	-1	6	//Great Drakan
422	51	10	103	59	107	62	-1	4	//Cursed Lich
422	51	10	123	39	128	42	-1	3	//Cursed Lich
306	33	10	190	143	193	148	-1	4	//Death Rider
306	33	10	193	187	193	191	-1	5	//Death Rider
306	33	10	202	202	204	200	-1	5	//Death Rider
420	51	10	91	47	92	46	-1	4	//Warewolf
418	51	10	106	216	109	218	-1	5	//Strange Rabbit
418	51	10	108	196	103	194	-1	5	//Strange Rabbit
419	51	10	45	153	45	153	-1	5	//Hideous Rabbit
end
